generation,eval_avg,eval_best,avg_fitness,topk_fitness,avg_fitness_std,topk_fitness_std,avg_len,tr_time,pct_self_play,eval_time
128,,,1.059276819229126,1.4202150106430054,0.28159233927726746,0.05386890843510628,689.8050537109375,33.788742780685425,0.000565794,0
129,,,1.0493910312652588,1.4122148752212524,0.28266817331314087,0.05344969034194946,695.06201171875,33.78616714477539,0.0005746,0
130,1.0863799831271173,1.5994999408721924,1.0552271604537964,1.4215699434280396,0.2729818820953369,0.052150875329971313,698.3080444335938,33.77293300628662,0.0005834740000000001,10.779484272003174
131,,,1.062167763710022,1.4317150115966797,0.27041980624198914,0.05569971352815628,694.6200561523438,33.7588312625885,0.0005924159999999999,0
132,,,1.042625069618225,1.4213000535964966,0.2811512351036072,0.05583653971552849,698.3800048828125,33.75474143028259,0.000601426,0
133,,,1.0520730018615723,1.4280450344085693,0.28417685627937317,0.06423425674438477,704.3480224609375,33.78640127182007,0.0006105040000000001,0
134,,,1.0628989934921265,1.427764892578125,0.2716228663921356,0.05629308521747589,694.51904296875,33.75503635406494,0.0006196499999999999,0
135,,,1.0733096599578857,1.4249398708343506,0.26408708095550537,0.050889983773231506,680.4480590820312,33.73390054702759,0.0006288639999999999,0
136,,,1.0646967887878418,1.4316948652267456,0.2822946012020111,0.04919508844614029,688.5790405273438,33.76592421531677,0.000638146,0
137,,,1.0749409198760986,1.4179449081420898,0.2562294006347656,0.052571870386600494,670.487060546875,33.78651523590088,0.000647496,0
138,,,1.079425573348999,1.4257099628448486,0.26023560762405396,0.046858806163072586,673.1780395507812,33.78808522224426,0.0006569139999999999,0
139,,,1.0593805313110352,1.421799898147583,0.2837461233139038,0.06588209420442581,687.68505859375,33.793638706207275,0.0006664,0
140,1.1316699773073196,1.563499927520752,1.0648775100708008,1.428204894065857,0.2747935354709625,0.05265507474541664,670.5740356445312,33.79562592506409,0.000675954,8.529317617416382
141,,,1.0771549940109253,1.4390850067138672,0.27483323216438293,0.056046660989522934,672.5220336914062,33.78792405128479,0.000685576,0
142,,,1.0828973054885864,1.4254299402236938,0.25405919551849365,0.0547819510102272,675.5840454101562,33.77078866958618,0.000695266,0
143,,,1.0927255153656006,1.44051992893219,0.2648421823978424,0.054383378475904465,667.2500610351562,33.748263359069824,0.000705024,0
144,,,1.0764695405960083,1.427664875984192,0.26533642411231995,0.06179666891694069,672.1190185546875,33.750815868377686,0.0007148500000000001,0
145,,,1.0854095220565796,1.43020498752594,0.25653645396232605,0.05500053986907005,657.3650512695312,33.64480924606323,0.0007247439999999999,0
146,,,1.0801324844360352,1.4363949298858643,0.26525363326072693,0.05256084352731705,679.9940185546875,33.7770414352417,0.000734706,0
147,,,1.088563084602356,1.4396048784255981,0.2673380970954895,0.053686585277318954,664.4220581054688,33.78741407394409,0.0007447360000000001,0
148,,,1.0559712648391724,1.43840491771698,0.28714901208877563,0.060226015746593475,678.3890380859375,33.78749394416809,0.000754834,0
149,,,1.0801987648010254,1.4240349531173706,0.2562718987464905,0.052101705223321915,669.8390502929688,33.78448700904846,0.000765,0
150,1.1019999718666076,1.5074999332427979,1.0764187574386597,1.4311349391937256,0.2646554410457611,0.05543173477053642,683.6100463867188,33.754942655563354,0.000775234,13.185062170028687
151,,,1.0907920598983765,1.4241399765014648,0.2638299763202667,0.0451749786734581,664.2470092773438,33.75508117675781,0.000785536,0
152,,,1.0718400478363037,1.4305250644683838,0.27789774537086487,0.050441622734069824,665.2110595703125,33.749709606170654,0.0007959059999999999,0
153,,,1.0849366188049316,1.4413999319076538,0.26604846119880676,0.057265251874923706,662.60400390625,33.754775047302246,0.0008063440000000001,0
154,,,1.0846924781799316,1.4490299224853516,0.27559950947761536,0.05210966616868973,662.1170043945312,33.73722290992737,0.0008168499999999999,0
155,,,1.0909640789031982,1.432149887084961,0.2561880052089691,0.05192869156599045,655.9660034179688,33.75129413604736,0.0008274239999999999,0
